TIME,UNEMP_GAP,INFL_OECD,GDP_GAP,COMM,CISS,INFLATION_EXPECTATION
2002-12,-0.0338368441717946,7.256561,0.0033414423880842,-1.5104703055269453,0.0988227272727272,1.7648202935057002
2003-01,0.0797922049368571,6.59139,-0.0076380215272138,-2.1610317183687777,0.0840086956521739,1.7352064263357805
2003-02,0.293614205287894,6.153846,-0.0076380215272138,3.5625222657641675,0.09769,1.6860068728065638
2003-03,0.4076585551717127,6.210921,-0.0076380215272138,-1.031991744066052,0.2912761904761904,1.642424242424242
2003-04,0.4219523873370034,5.29057,-0.0177076254842738,-1.6336461591936025,0.1916045454545454,1.577173019937418
2003-05,0.43651968901891,5.479639,-0.0177076254842738,-4.469964664310955,0.1655136363636363,1.557234722124541
2003-06,0.45138119164712,5.999178,-0.0177076254842738,0.813759940817449,0.1645428571428571,1.4501239240697883
2003-07,0.4665542584438436,5.940054,-0.011914254499783,2.568336085121992,0.0799304347826087,1.411963975133007
2003-08,0.4820527697517267,5.472366,-0.011914254499783,4.936505097478094,0.0450809523809523,1.427185535341161
2003-09,0.4978870059577165,4.971629,-0.011914254499783,0.5113345832623128,0.0982181818181818,1.5037517846810946
2003-10,0.3140635279057884,4.827865,-0.0152313904602703,-1.3735797863320354,0.0790086956521739,1.5413740216287235
2003-11,0.2305850547191896,5.083378,-0.0152313904602703,2.0804676753782614,0.045545,1.623586691872709
2003-12,0.247451882191477,4.612916,-0.0152313904602703,-1.313794845881744,0.0183869565217391,1.7369216091267168
2004-01,0.2646625269105387,3.985699,-0.0167136227024293,3.242874210616153,0.015140909090909,1.6625770812274654
2004-02,0.2822135961133192,3.596838,-0.0167136227024293,4.413952719457748,0.010015,1.6847945291667934
2004-03,0.3000996548876333,3.506018,-0.0167136227024293,4.464851171627626,0.0429565217391304,1.6473829800361484
2004-04,0.2183130907472517,3.46264,-0.0146454394597075,4.319490754774158,0.0686909090909091,1.6420009075224231
2004-05,0.2368439756221878,3.847649,-0.0146454394597075,-3.864593927066684,0.0541238095238095,1.648002026436049
2004-06,0.0556806969278698,3.915235,-0.0146454394597075,-0.2418014205833429,0.0130090909090909,1.7149564974012823
2004-07,-0.0251901854200884,3.780864,-0.0148355448390091,1.5603696409634882,0.0259590909090909,1.7591334217450072
2004-08,0.0942174588589184,3.691275,-0.0148355448390091,0.9695704057279152,0.0361318181818181,1.757275243969134
2004-09,0.1138899544142093,3.281853,-0.0148355448390091,-1.3443640124095046,0.0276545454545454,1.7929032333828456
2004-10,0.2338128989085346,3.258499,-0.0221258825412782,-2.380952380952384,0.0327666666666666,1.8188082025086785
2004-11,0.1539710112241366,3.608907,-0.0221258825412782,-2.30096640589047,0.018690909090909,1.864556301850419
2004-12,0.3743472061313779,3.195297,-0.0221258825412782,-2.135343067985551,0.0141130434782608,1.8361493832975724
2005-01,0.3949232103526956,2.152044,-0.0242634929225999,7.797208406866685,0.0132095238095238,1.712000923267999
2005-02,0.5156778621289968,2.607147,-0.0242634929225999,4.033338294389055,0.013375,1.713733763271356
2005-03,0.4365869524541921,3.109201,-0.0242634929225999,1.3447782546494924,0.0123391304347826,1.728979770361221
2005-04,0.1576222933263436,2.679919,-0.0163143634772628,-0.9316770186335366,0.0294571428571428,1.6951459651122185
2005-05,0.0787523280170336,2.145709,-0.0163143634772628,-3.06355086919351,0.0290090909090909,1.684148270163053
2005-06,0.0999442835764421,1.877642,-0.0163143634772628,2.7340879023959985,0.0198181818181818,1.6582323526060911
2005-07,0.421164779397901,2.230483,-0.018294231982181,1.3735870653884596,0.0058238095238095,1.663217098387958
2005-08,0.6423796636997112,2.028877,-0.018294231982181,-0.1976005645730416,0.0197739130434782,1.6679524943928004
2005-09,1.0635515349719382,3.214953,-0.018294231982181,1.4000848536275037,0.0186045454545454,1.817392276593502
2005-10,1.2846380350714366,3.093552,-0.0111091736953525,1.9525801952580133,0.0245761904761904,1.8613471133791688
2005-11,1.405588599438901,2.025692,-0.0111091736953525,5.6497948016416055,0.0102045454545454,1.935290555058648
2005-12,1.2263427511845073,2.266535,-0.0111091736953525,4.84267771591349,0.0055318181818181,1.9914674174547045
2006-01,0.9468291678273896,2.380952,-0.0151306497427219,2.865258737804144,0.03245,2.0054989786025224
2006-02,0.7669670643654554,2.169063,-0.0151306497427219,3.4938167847280432,0.017845,1.997043666692317
2006-03,0.6866683500159958,1.887718,-0.0151306497427219,-0.1392111368909598,0.0267478260869565,2.040420681679433
2006-04,0.605839016040556,2.671241,-0.0016091658992154,6.098977695167296,0.018125,2.049226914694461
2006-05,0.5243797553337872,3.224231,-0.0016091658992154,4.511113544289946,0.0413652173913043,2.0770690153938656
2006-06,0.3421865861065711,2.868302,-0.0016091658992154,-5.7517024620220125,0.0646818181818181,2.117028479558704
2006-07,0.2591514804297024,1.927273,0.0058237521293946,3.734993330369063,0.0522,2.148814348508019
2006-08,0.0751637700453793,3.23289,0.0058237521293946,-0.685812258894114,0.0162260869565217,2.1906730478183944
2006-09,-0.0098892129298207,2.535313,0.0058237521293946,-0.3884333189469235,0.0101,2.210926479222576
2006-10,-0.0961207163466797,1.506387,0.0185821082957913,4.538561525129992,0.0078772727272727,2.1999888781405605
2006-11,-0.0836439117503271,2.312349,0.0185821082957913,-0.7874831623665979,0.0045499999999999,2.1395207501177063
2006-12,-0.1725712290136973,2.785515,0.0185821082957913,-0.2402088772845978,0.0069857142857142,2.0731815727601592
2007-01,-0.1630144526091745,2.715208,0.0294550308876218,1.737855946398681,0.0098608695652173,1.8892955634785376
2007-02,-0.2550840354410137,2.159408,0.0294550308876218,2.22267956369624,0.036825,1.88498777747158
2007-03,-0.448889172585905,2.333975,0.0294550308876218,1.2079726192872895,0.0428681818181818,1.92258064516129
2007-04,-0.644537090879524,2.625612,0.0367469697168356,2.605927988860146,0.0044619047619047,1.932084979253622
2007-05,-0.7421315535065256,2.95788,0.0367469697168356,1.5509887553315282,0.0016217391304347,1.9352915265308577
